-1.174914065027669707e+00,1.270105239949891107e+00,-1.039046202289623411e+00,9.372775244982486376e-01,3.279658275777288523e-01,-1.669453688613853126e+00,-1.281659555039514453e+00,1.800908853070803284e+00,-1.174894097277171756e+00,3.279642139621873342e-01,-1.669456788736552344e+00,-1.914228942981957005e+00,-1.914236494889438367e+00,9.372652108065108179e-01,-1.462150153527557617e+00,1.800886793902894967e+00,-1.281660483688040086e+00,-1.039090251675083509e+00,1.270129274115904927e+00,-1.462162381098243369e+00,2.905370379525208335e+01,-4.965956288223980053e+00
2.142505000708186669e-01,-2.475359866735476685e-02,8.860792361983427234e-01,1.044192532968666737e-01,1.871260285532300449e-01,-2.226636776252362560e-01,5.121583121861602583e-01,-6.021303605114137758e-01,2.142548085915668699e-01,1.871323289840662873e-01,-2.226431871790182648e-01,5.364546444597920738e-01,5.364734389849821206e-01,1.043984845276923479e-01,4.488705594130661947e-01,-6.021403740605968391e-01,5.121478421276367543e-01,8.860999321978073606e-01,-2.474953342226977188e-02,4.488806822769580984e-01,1.543285984236259623e+01,-1.237652610409188192e+01
-1.301180390289004007e+00,1.044924770482873022e+00,-1.130755463390396010e+00,4.613552060283125367e-01,8.209317128395430263e-01,-1.256086557950802707e+00,-1.162064922763088815e+00,1.743674929698024956e+00,-1.301159869617811493e+00,8.209292083054348099e-01,-1.256072137625984908e+00,-2.197018288705443467e+00,-2.197003943635577716e+00,4.613568060428186457e-01,-1.462159127566267092e+00,1.743666702414981895e+00,-1.162070023991780054e+00,-1.130755536783737414e+00,1.044933015725693748e+00,-1.462167722355237398e+00,3.138747250614720130e+01,-2.739399607316093110e+00
-1.645974930118881130e-01,2.004357468810797072e-01,7.027181833097189134e-01,9.967740888429742485e-01,6.096549301207834226e-01,9.485493780857267021e-01,1.533919859020403953e-01,4.277457347433883950e-01,-1.646181236135265957e-01,6.096604494628228288e-01,9.485543181143957225e-01,1.573299752307672383e+00,1.573300279042341376e+00,9.967622097473743947e-01,3.294276171339660664e-01,4.277251108098437116e-01,1.534031192289673218e-01,7.027346877137602421e-01,2.004480620983825623e-01,3.294153002273272901e-01,1.836859846224243498e+01,-1.475514387517215198e+01
-1.111770158332387792e+00,3.130335897987517879e-01,-4.890134993067652425e-01,9.372748398662879010e-01,1.595588803058660687e+00,-4.982580701230179820e-01,-6.837265417224221986e-01,4.849360815972050265e-01,-1.111747103606759657e+00,1.595616036398366244e+00,-4.982509352082336584e-01,-2.176026457106436662e-01,-2.175997885213403760e-01,9.372787025629897295e-01,-6.260923216037234118e-01,4.849503983176976507e-01,-6.837181104562651823e-01,-4.890472033263524310e-01,3.130552338402396439e-01,-6.260522030835905527e-01,2.100584575714981739e+01,-1.239830560081800392e+01
-7.329010913549387496e-01,1.213807288766584724e+00,6.102759742766943052e-02,6.993164241250049429e-01,8.209246132724193901e-01,-4.982418690471649425e-01,-1.221868125010807660e+00,-5.449126250903278956e-01,-7.328981864667603041e-01,8.209279519944489012e-01,-4.982304422781976272e-01,-1.254416382548051656e+00,-1.254465317423455462e+00,6.993019118029637493e-01,-6.858077372920970971e-01,-5.449064249393537063e-01,-1.221888375104065005e+00,6.100683800889615538e-02,1.213815924038013749e+00,-6.857959687843181440e-01,2.124875422291960803e+01,-1.216415079974438029e+01
9.719784399132881392e-01,-1.319594083349552305e+00,-8.557156889968391411e-01,-8.474408790921944545e-01,-8.692353960623354636e-01,2.596007546142592992e-01,1.468870721382348643e+00,-1.231506218214777126e+00,9.719532209745931350e-01,-8.692482092097156832e-01,2.595890088337248214e-01,-2.906386070828639520e-02,-2.910320514285285806e-02,-8.474495436784623692e-01,1.225211968691837905e+00,-1.231491602232551275e+00,1.468858889316857930e+00,-8.557471784888163180e-01,-1.319613796018206830e+00,1.225202111681509942e+00,6.728908292001429814e+00,-3.073025528184879285e+00
-1.048617438475778929e+00,1.157510908306797148e+00,-3.973458581390335032e-01,9.967460192442242350e-01,1.173043623769875143e+00,-8.427310165391582730e-01,-1.162078379593353805e+00,1.988770262125912347e-01,-1.048614903276448018e+00,1.173052914725452700e+00,-8.427185064021488481e-01,-2.175923400980840083e-01,-2.176023743837438296e-01,9.967841431481457848e-01,-5.663753020163014851e-01,1.988769523520532989e-01,-1.162055429398760609e+00,-3.973544364092141956e-01,1.157504689147497823e+00,-5.663783327853300076e-01,2.130378487251209307e+01,-1.215439359867312241e+01
3.405441792594138262e-01,-1.432209950816993427e+00,-8.557507809125547427e-01,-1.085405870505011139e+00,-1.362202142237082692e+00,7.418636555737341265e-01,8.111200318911411244e-01,-1.345925471875461854e+00,3.405404132787640537e-01,-1.362183772582574282e+00,7.418590819383522605e-01,-5.946304084824522995e-01,-5.946336124914382015e-01,-1.085430123491425647e+00,9.266052312545199898e-01,-1.345915240299865312e+00,8.111257554905318967e-01,-8.557197989048250797e-01,-1.432212159904350468e+00,9.266173379485791450e-01,3.881958666049857065e+00,-9.759042963642716728e-03
1.287684047430819989e+00,-9.818281830793778031e-01,6.101934130108054022e-02,-9.664272709646845039e-01,-2.136870407564301022e+00,6.729769552822045808e-01,1.349260026182530048e+00,-7.737893055795683761e-01,1.287686504197764981e+00,-2.136896270999827152e+00,6.729968084893984681e-01,7.249707692536717651e-01,7.249717514518736472e-01,-9.664370979500068737e-01,1.523793667233109828e+00,-7.737716891182979673e-01,1.349250665437600638e+00,6.102869947541135487e-02,-9.817950291717401079e-01,1.523811947678875622e+00,8.984344723607772920e+00,-5.480729693963504623e+00
8.794307068596911303e-02,-1.207002662031727125e+00,-4.890324980339793015e-01,-7.879519722693624217e-01,-1.291787061755518939e+00,3.973882121455116767e-01,1.050299083001214440e+00,-1.231501760865261641e+00,8.796468118224647081e-02,-1.291772615660318424e+00,3.973901121685595172e-01,7.249700529843766672e-01,7.249705268008852510e-01,-7.879498537227700439e-01,1.046087486564567071e+00,-1.231508905344000704e+00,1.050300029298463000e+00,-4.890182522474632032e-01,-1.206997214838024357e+00,1.046051065868678132e+00,1.210298297608779627e+01,-8.732140748535520913e+00
-1.048592148539303048e+00,1.157519631045509145e+00,-4.890333869016199597e-01,9.967616006939706841e-01,1.102611521671586603e+00,-2.226535683851906255e-01,-6.837201536479849961e-01,7.710111853126152548e-01,-1.048617300281280418e+00,1.102614773185972785e+00,-2.226625447597141427e-01,-9.716682156844375085e-01,-9.716850305047947112e-01,9.967662707144281375e-01,-5.663829018324917364e-01,7.710382636030754799e-01,-6.837344111170506888e-01,-4.890178541907246323e-01,1.157518892757771756e+00,-5.663677525926246181e-01,2.186264305223606641e+01,-1.161325200492110277e+01
-8.591854751973875270e-01,7.071440782254900803e-01,-1.039077018401701302e+00,2.828844931052419409e-01,3.279580839256970304e-01,-1.256089870976330403e+00,-1.221873656539719688e+00,1.572041596011648057e+00,-8.591738760884350956e-01,3.279708185777603369e-01,-1.256099597611347596e+00,-1.348694652010844930e+00,-1.348691632762730963e+00,2.828746088604017772e-01,-1.163546770327732904e+00,1.572021235072032619e+00,-1.221868275572782325e+00,-1.039072968670651909e+00,7.071150668127856864e-01,-1.163555476473111083e+00,3.040663402708496221e+01,-3.673495537911279030e+00
1.161396863318353789e+00,-1.150709129847036660e+00,-6.723808765564451839e-01,-9.664281404519139418e-01,-1.010112737953466899e+00,3.973893102821481338e-01,1.468862513231102174e+00,-9.454253967697703320e-01,1.161389036650789963e+00,-1.010098484866360780e+00,3.973962101515206014e-01,-2.175895736433984817e-01,-2.175860880511987783e-01,-9.664284643657556906e-01,1.284928289894043951e+00,-9.454304437222560420e-01,1.468854603705362249e+00,-6.723708503065687347e-01,-1.150707988243131252e+00,1.284925896496303732e+00,5.316944710644738947e+00,-1.576245005368098528e+00
1.413962213919193411e+00,-8.692206379666200800e-01,-6.723923085249133846e-01,-9.664085083709834656e-01,-1.432619586417892332e+00,5.351791742848300837e-01,9.905116175165491477e-01,-8.309990289543890407e-01,1.413962757321523878e+00,-1.432617919317228594e+00,5.351965928494335500e-01,-6.888906414205469009e-01,-6.888921387489170822e-01,-9.664246800601637988e-01,1.404376344458185155e+00,-8.310037125865480379e-01,9.905153140399737266e-01,-6.723954992605023495e-01,-8.692103119827347957e-01,1.404389560806306614e+00,6.002577287479779145e+00,-2.301131722131890989e+00
1.287702198187817615e+00,-1.488508413675212250e+00,-8.557268694018290711e-01,-9.069450231917545180e-01,-1.291788443974289491e+00,1.361940270430878286e+00,8.111336060399318981e-01,-1.059858202791724491e+00,1.287677852233985787e+00,-1.291791162524576375e+00,1.361924867471309364e+00,1.761814283178400942e+00,1.761827745568430581e+00,-9.069268559141000496e-01,3.891427198327198078e-01,-1.059835151696748579e+00,8.111329394476234356e-01,-8.557070916247677683e-01,-1.488504600097678487e+00,3.891475499471299671e-01,1.385585796484420840e+01,-1.065828853676556243e+01
7.193982253624977563e-01,-1.488501606649332398e+00,-8.557271728575891467e-01,-1.680313593986178855e+00,-1.925579896694826543e+00,3.973933831678028716e-01,1.534035705623873758e-01,-1.345919179498200391e+00,7.193942066329402918e-01,-1.925588920954307337e+00,3.974022149308745200e-01,1.594321438055403828e-01,1.594450635696302576e-01,-1.680334715390886746e+00,1.225207648748533495e+00,-1.345907923416275631e+00,1.533951963754051906e-01,-8.557225603165594663e-01,-1.488502320546464919e+00,1.225214960168798273e+00,6.367604169258466840e+00,-2.702503348786837734e+00
4.036891775213181099e-01,-1.094420412700143563e+00,-1.405777097213110949e+00,-9.069429560594812756e-01,-1.150934398248456780e+00,6.041012777230422293e-01,1.409072383610308732e+00,-1.345927387706516321e+00,4.036845283097094672e-01,-1.150942611755395362e+00,6.040771332245189473e-01,2.536870524934329296e-01,2.536884782467220267e-01,-9.069547579721461972e-01,1.583530152299310156e+00,-1.345915508655353809e+00,1.409089872806063015e+00,-1.405763175886227900e+00,-1.094412243579574895e+00,1.583524449305631965e+00,6.445691308751129611e+00,-2.796041217054550110e+00
1.224528541491005207e+00,-5.314382956259693369e-01,-9.474011169598253179e-01,-1.335667566401627648e-01,-3.058446261111841813e-01,1.430824155992018953e+00,5.121437356430890153e-01,-5.449095516050138643e-01,1.224556864921690469e+00,-3.058623305310496088e-01,1.430779757266091190e+00,1.573306149550528721e+00,1.573297272478276332e+00,-1.335461336065368876e-01,3.891259531139715233e-01,-5.449191290597459325e-01,5.121673748047065322e-01,-9.474116311968304727e-01,-5.314220714559327874e-01,3.891593388526520259e-01,1.482461963068279509e+01,-1.170260298600976512e+01
-1.238060023149182065e+00,1.607903224182300583e+00,-2.414196559269280673e+00,1.413190593532501316e+00,3.983949430016622273e-01,-1.324998141289237985e+00,-1.102283169313557742e+00,6.566036544023776678e-01,-1.238043574073358633e+00,3.984073804832728993e-01,-1.324987258917368127e+00,-7.831303331115282429e-01,-7.831443016572058324e-01,1.413222438852218543e+00,-1.283003311020369352e+00,6.565845864972599255e-01,-1.102266114171895017e+00,-2.414181187492959513e+00,1.607899518222462243e+00,-1.282993241599170942e+00,2.666164044794468069e+01,-7.158003306719320946e+00
-1.553757498696213712e+00,1.213807960621405391e+00,-3.065382183201292854e-02,1.948623915681831242e+00,1.595615824137788463e+00,-1.600569848042168397e+00,-1.162085632364019405e+00,3.705147440704206208e-01,-1.553755881429136121e+00,1.595588447139779653e+00,-1.600575386624312868e+00,-5.003716288802001477e-01,-5.003821211191301632e-01,1.948622097328579050e+00,-1.283000324365033862e+00,3.705252261254545210e-01,-1.162087896955623201e+00,-3.066228367065411409e-02,1.213811496292640957e+00,-1.282990176201680210e+00,2.434539715767906287e+01,-9.351787502652918249e+00
6.562595260851621370e-01,-1.150722623156394731e+00,-7.640544355581495584e-01,-9.069526068656028617e-01,-1.432625324105572640e+00,6.040683953084619029e-01,1.528640739008039873e+00,-1.231486455282806203e+00,6.562359408416822415e-01,-1.432629085250018974e+00,6.040747293079125058e-01,-2.908153986618753489e-02,-2.908170508001419602e-02,-9.069392822428834489e-01,1.464114981622287592e+00,-1.231493116753490380e+00,1.528655261291022915e+00,-7.640364254499009133e-01,-1.150708054638431621e+00,1.464081392286596506e+00,7.042665998259595384e+00,-3.445986460456193612e+00
-1.048623602586812975e+00,1.044917649861047515e+00,-1.223320339829132020e-01,1.770149409369869975e+00,5.392471461709660296e-01,-1.256092127472002495e+00,-1.341443368430994765e+00,5.421485057532611229e-01,-1.048623163892300703e+00,5.392462590120936650e-01,-1.256092225920588668e+00,-1.442963778770025352e+00,-1.442956722948347981e+00,1.770135963494085196e+00,-9.246701891995555700e-01,5.421438172032013725e-01,-1.341456559818968275e+00,-1.223307264141601652e-01,1.044919631177565256e+00,-9.246777575258373627e-01,2.471327550806726947e+01,-8.978604827557056467e+00
-1.616901013804477705e+00,1.044917730971658409e+00,-4.890464882930566914e-01,1.591682718618004255e+00,1.454751669688590487e+00,-1.118302555908587292e+00,-1.341464497751846174e+00,4.849629680448646618e-01,-1.616904915850950530e+00,1.454772468959342424e+00,-1.118275554859051724e+00,-6.888769538978523066e-01,-6.888819499905609600e-01,1.591677642267611104e+00,-1.044115225301050387e+00,4.849404253761773753e-01,-1.341485905801341749e+00,-4.890287208414429987e-01,1.044922383408381394e+00,-1.044115284985338121e+00,2.361051197178000294e+01,-1.001649712083058574e+01
1.287687191298075184e+00,-9.255074198837903721e-01,-1.223177085203146358e-01,-4.905110892233271458e-01,-7.283816072760863625e-01,1.224149732887247044e+00,9.904980761884482066e-01,-9.454124182863957726e-01,1.287697859535038347e+00,-7.283705444582250221e-01,1.224123767289311049e+00,4.421976862230285188e-01,4.422033642796915354e-01,-4.905002439097628786e-01,8.668995269241565049e-01,-9.454129980423571222e-01,9.905080644102727261e-01,-1.223424631344547237e-01,-9.254977596236684256e-01,8.668926507517586977e-01,1.061398548305786527e+01,-7.208691085120658926e+00
2.773930613867919281e-01,-9.255215780167529438e-01,6.101975850523683187e-02,-4.905065217745265271e-01,-7.283824309675809294e-01,1.430808799928967368e+00,5.121449079156045192e-01,-1.231501980807893526e+00,2.774059467508023236e-01,-7.283929986555619518e-01,1.430812588536870544e+00,1.007758961575833778e+00,1.007750507793372385e+00,-4.905078814611883997e-01,1.225224750248766981e+00,-1.231498650454832866e+00,5.121590509751801079e-01,6.101436963288459081e-02,-9.254928285751906625e-01,1.225209724495969876e+00,1.231796238970157908e+01,-8.971916743082498868e+00
-1.048610296625028138e+00,8.197197053429476910e-01,-7.640600789886590194e-01,1.294204041694727803e+00,1.595597255215332355e+00,-7.738207830987057223e-01,-8.032918461568263613e-01,1.114326152718671192e+00,-1.048597105901299065e+00,1.595575897837265167e+00,-7.738156963114913856e-01,-8.773968026696183919e-01,-8.774006374669767183e-01,1.294215271067428397e+00,-1.521873611284909389e+00,1.114316911549836364e+00,-8.033021222965908148e-01,-7.640709796182173497e-01,8.197310836779775345e-01,-1.521876907492718978e+00,2.277028803308293092e+01,-1.076160109306714041e+01
-9.223274020906442328e-01,4.256538763438810768e-01,-1.223259569405254349e-01,9.967840084773789133e-01,1.243482059007537055e+00,1.907105956013801784e-01,-3.847611837984649674e-01,3.133088169472231788e-01,-9.223291095866937850e-01,1.243487634598576808e+00,1.907170778829292979e-01,9.134902434366323210e-01,9.134865821657223162e-01,9.967684094398163719e-01,-3.274660113608798828e-01,3.133038685838233084e-01,-3.847615366834799544e-01,-1.223113265558674195e-01,4.256435289376634956e-01,-3.274869326292265681e-01,1.893140159438955905e+01,-1.425082349650818259e+01
1.413977320889695521e+00,-8.129343497520782336e-01,-5.807122322367767042e-01,-8.474450494481168272e-01,-1.221361503224697165e+00,3.973837833948512532e-01,1.289481293618886637e+00,-9.454178984056506030e-01,1.413964659131144774e+00,-1.221368738005337296e+00,3.973894221283615358e-01,2.537064510300090503e-01,2.537094417245326361e-01,-8.474485809696041816e-01,1.523796410198083651e+00,-9.454036535634495753e-01,1.289473904788844827e+00,-5.806999759107764891e-01,-8.129229501176530315e-01,1.523810891665339229e+00,7.238797276202330266e+00,-3.659221561103453091e+00
1.161389728128179089e+00,-1.150704743881371339e+00,-1.222422382514472883e+00,-9.664343630315325173e-01,-1.291783340172531380e+00,3.973998202722690554e-01,1.468860403524167690e+00,-9.454040047243498224e-01,1.161384730898591622e+00,-1.291791638573762002e+00,3.973839506162691326e-01,-2.175990751486434893e-01,-2.175966949228432812e-01,-9.664403700818724463e-01,1.284916269133805855e+00,-9.454276434502805193e-01,1.468873630286341658e+00,-1.222433927129286557e+00,-1.150713201930396279e+00,1.284932996614203127e+00,5.186040385408910325e+00,-1.408891764516627010e+00
5.930869993453516953e-01,-2.475457371697423192e-02,5.193808970845891215e-01,-1.456325230835224700e-02,-2.413228883277193648e-02,6.040771012158375752e-01,6.317517516832803492e-01,8.444606718673144941e-02,5.931036474619312271e-01,-2.415888668084386487e-02,6.040707484138201355e-01,2.327348679336402437e+00,2.327365615008271771e+00,-1.457731262081136438e-02,4.488823362423761121e-01,8.444093274423210282e-02,6.317327529381476792e-01,5.193883724432269977e-01,-2.472578832065045959e-02,4.488657022479174974e-01,1.639373789125377101e+01,-1.343213856721413357e+01
1.035114123102324646e+00,-1.375905038942359937e+00,-1.955818874853856082e+00,-1.085435356806157436e+00,-1.010098858142403522e+00,3.973914702035497570e-01,1.409052457015476989e+00,-1.345911059313722236e+00,1.035114589710764976e+00,-1.010069045915284347e+00,3.973894763447489153e-01,-2.479750843097582980e+00,-2.479783586213937241e+00,-1.085415591943063696e+00,9.863412923069172500e-01,-1.345919388640701042e+00,1.409069283078414170e+00,-1.955820189338013382e+00,-1.375902789415571315e+00,9.863313000188599355e-01,3.468761071927592088e+00,4.506147187806324172e-01
1.413947478861472984e+00,-9.255113447188196840e-01,-1.039082612334459865e+00,-1.204381298364501696e+00,-1.291775478349487694e+00,3.284945890008849068e-01,9.307039429019638987e-01,-1.174257488817577633e+00,1.413949698797762222e+00,-1.291773591786770092e+00,3.284879937210253287e-01,-3.118433466719143232e-01,-3.118563724388806468e-01,-1.204392013358294822e+00,6.280220860190692811e-01,-1.174282333855852345e+00,9.307215566592983436e-01,-1.039075971026234058e+00,-9.255202570757073977e-01,6.280170413879159197e-01,6.883989405849813004e+00,-3.214991234274625853e+00
1.035105372815545266e+00,-7.003199057731578359e-01,-3.056895067634227137e-01,-8.474469834639254406e-01,-1.643908857397001766e+00,7.418715692101621739e-01,6.915396204682933146e-01,-1.231493205677370639e+00,1.035111868757731424e+00,-1.643890954529527937e+00,7.418812730098790498e-01,7.249681726361431044e-01,7.249709135031425777e-01,-8.474458318062407791e-01,9.863356844609912910e-01,-1.231493129547475363e+00,6.915295062706050544e-01,-3.056859324994517513e-01,-7.003160294644710238e-01,9.863407616688025792e-01,1.312277851251726091e+01,-9.841554263755361021e+00
-1.174911101424097604e+00,1.382708405289782672e+00,-1.772488510866631728e+00,8.182764572395913039e-01,1.871306557596754128e-01,-1.945049295722337312e+00,-1.401243464195490951e+00,2.029752707007070445e+00,-1.174882649051695704e+00,1.871196688502071714e-01,-1.945053872887036572e+00,-2.197021356855833218e+00,-2.197013086031478935e+00,8.183023278740573225e-01,-1.103850653815163341e+00,2.029757008706209120e+00,-1.401256854031998955e+00,-1.772466224202041474e+00,1.382697068170047228e+00,-1.103832526487832588e+00,2.940195071561061724e+01,-4.626820914100811422e+00
4.036711468290428151e-01,-7.566221513485799077e-01,6.101500130183590970e-02,-1.930484658965796463e-01,-4.467045373374073369e-01,1.361926378122359838e+00,6.317301827814920667e-01,-8.881988935939568730e-01,4.036745285532463701e-01,-4.466867471153269653e-01,1.361936285697937787e+00,1.007759800950481788e+00,1.007747303198256894e+00,-1.930423817913656526e-01,2.100026735687592627e-01,-8.881953790036836160e-01,6.317417240697508207e-01,6.101710613298731711e-02,-7.566439286189753366e-01,2.099881640352585233e-01,1.444011248713908024e+01,-1.126143223265713900e+01
-1.111757429209218939e+00,1.157499413703723556e+00,-9.473965480118698990e-01,1.472686598160831695e+00,7.505180236783737246e-01,-1.187190697274103757e+00,-1.042483009138544192e+00,8.282250507895680958e-01,-1.111763911697127627e+00,7.504998616531745048e-01,-1.187173843868745360e+00,-1.160178259152889968e+00,-1.160169856209050110e+00,1.472687950604973040e+00,-1.521882610248069811e+00,8.282428796219979406e-01,-1.042498376361334689e+00,-9.474089824500240287e-01,1.157532737249764576e+00,-1.521881245536413907e+00,2.629759929522324313e+01,-7.542613701748347665e+00
