7.825101517277730512e-01,-3.062304627530977874e-01,-7.640374370255863523e-01,-7.879817829569342180e-01,-1.010079716312757947e+00,1.361924737085782100e+00,9.905051133178442990e-01,-1.444126820374770637e-01,1.573305000885113270e+00,6.877547838862587692e-01,1.444902355437309005e+01,-1.131474171023933195e+01
1.511227606908650822e-01,-8.692113819850449952e-01,-1.222431135307685546e+00,-1.144901646890493785e+00,-1.362206991958488267e+00,3.973935491758595617e-01,8.111510287329161129e-01,-1.345928501057276350e+00,-9.716483663956364536e-01,1.643255243041203517e+00,5.776101583608926227e+00,-2.066273199970591889e+00
-1.174914065027669707e+00,1.270105239949891107e+00,-1.039046202289623411e+00,9.372775244982486376e-01,3.279658275777288523e-01,-1.669453688613853126e+00,-1.281659555039514453e+00,1.800908853070803284e+00,-1.914228942981957005e+00,-1.462150153527557617e+00,2.905370379525208335e+01,-4.965956288223980053e+00
2.142505000708186669e-01,-2.475359866735476685e-02,8.860792361983427234e-01,1.044192532968666737e-01,1.871260285532300449e-01,-2.226636776252362560e-01,5.121583121861602583e-01,-6.021303605114137758e-01,5.364546444597920738e-01,4.488705594130661947e-01,1.543285984236259623e+01,-1.237652610409188192e+01
-1.301180390289004007e+00,1.044924770482873022e+00,-1.130755463390396010e+00,4.613552060283125367e-01,8.209317128395430263e-01,-1.256086557950802707e+00,-1.162064922763088815e+00,1.743674929698024956e+00,-2.197018288705443467e+00,-1.462159127566267092e+00,3.138747250614720130e+01,-2.739399607316093110e+00
-1.645974930118881130e-01,2.004357468810797072e-01,7.027181833097189134e-01,9.967740888429742485e-01,6.096549301207834226e-01,9.485493780857267021e-01,1.533919859020403953e-01,4.277457347433883950e-01,1.573299752307672383e+00,3.294276171339660664e-01,1.836859846224243498e+01,-1.475514387517215198e+01
-1.111770158332387792e+00,3.130335897987517879e-01,-4.890134993067652425e-01,9.372748398662879010e-01,1.595588803058660687e+00,-4.982580701230179820e-01,-6.837265417224221986e-01,4.849360815972050265e-01,-2.176026457106436662e-01,-6.260923216037234118e-01,2.100584575714981739e+01,-1.239830560081800392e+01
-7.329010913549387496e-01,1.213807288766584724e+00,6.102759742766943052e-02,6.993164241250049429e-01,8.209246132724193901e-01,-4.982418690471649425e-01,-1.221868125010807660e+00,-5.449126250903278956e-01,-1.254416382548051656e+00,-6.858077372920970971e-01,2.124875422291960803e+01,-1.216415079974438029e+01
9.719784399132881392e-01,-1.319594083349552305e+00,-8.557156889968391411e-01,-8.474408790921944545e-01,-8.692353960623354636e-01,2.596007546142592992e-01,1.468870721382348643e+00,-1.231506218214777126e+00,-2.906386070828639520e-02,1.225211968691837905e+00,6.728908292001429814e+00,-3.073025528184879285e+00
-1.048617438475778929e+00,1.157510908306797148e+00,-3.973458581390335032e-01,9.967460192442242350e-01,1.173043623769875143e+00,-8.427310165391582730e-01,-1.162078379593353805e+00,1.988770262125912347e-01,-2.175923400980840083e-01,-5.663753020163014851e-01,2.130378487251209307e+01,-1.215439359867312241e+01
3.405441792594138262e-01,-1.432209950816993427e+00,-8.557507809125547427e-01,-1.085405870505011139e+00,-1.362202142237082692e+00,7.418636555737341265e-01,8.111200318911411244e-01,-1.345925471875461854e+00,-5.946304084824522995e-01,9.266052312545199898e-01,3.881958666049857065e+00,-9.759042963642716728e-03
1.287684047430819989e+00,-9.818281830793778031e-01,6.101934130108054022e-02,-9.664272709646845039e-01,-2.136870407564301022e+00,6.729769552822045808e-01,1.349260026182530048e+00,-7.737893055795683761e-01,7.249707692536717651e-01,1.523793667233109828e+00,8.984344723607772920e+00,-5.480729693963504623e+00
8.794307068596911303e-02,-1.207002662031727125e+00,-4.890324980339793015e-01,-7.879519722693624217e-01,-1.291787061755518939e+00,3.973882121455116767e-01,1.050299083001214440e+00,-1.231501760865261641e+00,7.249700529843766672e-01,1.046087486564567071e+00,1.210298297608779627e+01,-8.732140748535520913e+00
-1.048592148539303048e+00,1.157519631045509145e+00,-4.890333869016199597e-01,9.967616006939706841e-01,1.102611521671586603e+00,-2.226535683851906255e-01,-6.837201536479849961e-01,7.710111853126152548e-01,-9.716682156844375085e-01,-5.663829018324917364e-01,2.186264305223606641e+01,-1.161325200492110277e+01
-8.591854751973875270e-01,7.071440782254900803e-01,-1.039077018401701302e+00,2.828844931052419409e-01,3.279580839256970304e-01,-1.256089870976330403e+00,-1.221873656539719688e+00,1.572041596011648057e+00,-1.348694652010844930e+00,-1.163546770327732904e+00,3.040663402708496221e+01,-3.673495537911279030e+00
1.161396863318353789e+00,-1.150709129847036660e+00,-6.723808765564451839e-01,-9.664281404519139418e-01,-1.010112737953466899e+00,3.973893102821481338e-01,1.468862513231102174e+00,-9.454253967697703320e-01,-2.175895736433984817e-01,1.284928289894043951e+00,5.316944710644738947e+00,-1.576245005368098528e+00
1.413962213919193411e+00,-8.692206379666200800e-01,-6.723923085249133846e-01,-9.664085083709834656e-01,-1.432619586417892332e+00,5.351791742848300837e-01,9.905116175165491477e-01,-8.309990289543890407e-01,-6.888906414205469009e-01,1.404376344458185155e+00,6.002577287479779145e+00,-2.301131722131890989e+00
1.287702198187817615e+00,-1.488508413675212250e+00,-8.557268694018290711e-01,-9.069450231917545180e-01,-1.291788443974289491e+00,1.361940270430878286e+00,8.111336060399318981e-01,-1.059858202791724491e+00,1.761814283178400942e+00,3.891427198327198078e-01,1.385585796484420840e+01,-1.065828853676556243e+01
7.193982253624977563e-01,-1.488501606649332398e+00,-8.557271728575891467e-01,-1.680313593986178855e+00,-1.925579896694826543e+00,3.973933831678028716e-01,1.534035705623873758e-01,-1.345919179498200391e+00,1.594321438055403828e-01,1.225207648748533495e+00,6.367604169258466840e+00,-2.702503348786837734e+00
4.036891775213181099e-01,-1.094420412700143563e+00,-1.405777097213110949e+00,-9.069429560594812756e-01,-1.150934398248456780e+00,6.041012777230422293e-01,1.409072383610308732e+00,-1.345927387706516321e+00,2.536870524934329296e-01,1.583530152299310156e+00,6.445691308751129611e+00,-2.796041217054550110e+00
1.224528541491005207e+00,-5.314382956259693369e-01,-9.474011169598253179e-01,-1.335667566401627648e-01,-3.058446261111841813e-01,1.430824155992018953e+00,5.121437356430890153e-01,-5.449095516050138643e-01,1.573306149550528721e+00,3.891259531139715233e-01,1.482461963068279509e+01,-1.170260298600976512e+01
-1.238060023149182065e+00,1.607903224182300583e+00,-2.414196559269280673e+00,1.413190593532501316e+00,3.983949430016622273e-01,-1.324998141289237985e+00,-1.102283169313557742e+00,6.566036544023776678e-01,-7.831303331115282429e-01,-1.283003311020369352e+00,2.666164044794468069e+01,-7.158003306719320946e+00
-1.553757498696213712e+00,1.213807960621405391e+00,-3.065382183201292854e-02,1.948623915681831242e+00,1.595615824137788463e+00,-1.600569848042168397e+00,-1.162085632364019405e+00,3.705147440704206208e-01,-5.003716288802001477e-01,-1.283000324365033862e+00,2.434539715767906287e+01,-9.351787502652918249e+00
6.562595260851621370e-01,-1.150722623156394731e+00,-7.640544355581495584e-01,-9.069526068656028617e-01,-1.432625324105572640e+00,6.040683953084619029e-01,1.528640739008039873e+00,-1.231486455282806203e+00,-2.908153986618753489e-02,1.464114981622287592e+00,7.042665998259595384e+00,-3.445986460456193612e+00
-1.048623602586812975e+00,1.044917649861047515e+00,-1.223320339829132020e-01,1.770149409369869975e+00,5.392471461709660296e-01,-1.256092127472002495e+00,-1.341443368430994765e+00,5.421485057532611229e-01,-1.442963778770025352e+00,-9.246701891995555700e-01,2.471327550806726947e+01,-8.978604827557056467e+00
-1.616901013804477705e+00,1.044917730971658409e+00,-4.890464882930566914e-01,1.591682718618004255e+00,1.454751669688590487e+00,-1.118302555908587292e+00,-1.341464497751846174e+00,4.849629680448646618e-01,-6.888769538978523066e-01,-1.044115225301050387e+00,2.361051197178000294e+01,-1.001649712083058574e+01
1.287687191298075184e+00,-9.255074198837903721e-01,-1.223177085203146358e-01,-4.905110892233271458e-01,-7.283816072760863625e-01,1.224149732887247044e+00,9.904980761884482066e-01,-9.454124182863957726e-01,4.421976862230285188e-01,8.668995269241565049e-01,1.061398548305786527e+01,-7.208691085120658926e+00
2.773930613867919281e-01,-9.255215780167529438e-01,6.101975850523683187e-02,-4.905065217745265271e-01,-7.283824309675809294e-01,1.430808799928967368e+00,5.121449079156045192e-01,-1.231501980807893526e+00,1.007758961575833778e+00,1.225224750248766981e+00,1.231796238970157908e+01,-8.971916743082498868e+00
-1.048610296625028138e+00,8.197197053429476910e-01,-7.640600789886590194e-01,1.294204041694727803e+00,1.595597255215332355e+00,-7.738207830987057223e-01,-8.032918461568263613e-01,1.114326152718671192e+00,-8.773968026696183919e-01,-1.521873611284909389e+00,2.277028803308293092e+01,-1.076160109306714041e+01
-9.223274020906442328e-01,4.256538763438810768e-01,-1.223259569405254349e-01,9.967840084773789133e-01,1.243482059007537055e+00,1.907105956013801784e-01,-3.847611837984649674e-01,3.133088169472231788e-01,9.134902434366323210e-01,-3.274660113608798828e-01,1.893140159438955905e+01,-1.425082349650818259e+01
1.413977320889695521e+00,-8.129343497520782336e-01,-5.807122322367767042e-01,-8.474450494481168272e-01,-1.221361503224697165e+00,3.973837833948512532e-01,1.289481293618886637e+00,-9.454178984056506030e-01,2.537064510300090503e-01,1.523796410198083651e+00,7.238797276202330266e+00,-3.659221561103453091e+00
1.161389728128179089e+00,-1.150704743881371339e+00,-1.222422382514472883e+00,-9.664343630315325173e-01,-1.291783340172531380e+00,3.973998202722690554e-01,1.468860403524167690e+00,-9.454040047243498224e-01,-2.175990751486434893e-01,1.284916269133805855e+00,5.186040385408910325e+00,-1.408891764516627010e+00
5.930869993453516953e-01,-2.475457371697423192e-02,5.193808970845891215e-01,-1.456325230835224700e-02,-2.413228883277193648e-02,6.040771012158375752e-01,6.317517516832803492e-01,8.444606718673144941e-02,2.327348679336402437e+00,4.488823362423761121e-01,1.639373789125377101e+01,-1.343213856721413357e+01
1.035114123102324646e+00,-1.375905038942359937e+00,-1.955818874853856082e+00,-1.085435356806157436e+00,-1.010098858142403522e+00,3.973914702035497570e-01,1.409052457015476989e+00,-1.345911059313722236e+00,-2.479750843097582980e+00,9.863412923069172500e-01,3.468761071927592088e+00,4.506147187806324172e-01
1.413947478861472984e+00,-9.255113447188196840e-01,-1.039082612334459865e+00,-1.204381298364501696e+00,-1.291775478349487694e+00,3.284945890008849068e-01,9.307039429019638987e-01,-1.174257488817577633e+00,-3.118433466719143232e-01,6.280220860190692811e-01,6.883989405849813004e+00,-3.214991234274625853e+00
1.035105372815545266e+00,-7.003199057731578359e-01,-3.056895067634227137e-01,-8.474469834639254406e-01,-1.643908857397001766e+00,7.418715692101621739e-01,6.915396204682933146e-01,-1.231493205677370639e+00,7.249681726361431044e-01,9.863356844609912910e-01,1.312277851251726091e+01,-9.841554263755361021e+00
-1.174911101424097604e+00,1.382708405289782672e+00,-1.772488510866631728e+00,8.182764572395913039e-01,1.871306557596754128e-01,-1.945049295722337312e+00,-1.401243464195490951e+00,2.029752707007070445e+00,-2.197021356855833218e+00,-1.103850653815163341e+00,2.940195071561061724e+01,-4.626820914100811422e+00
4.036711468290428151e-01,-7.566221513485799077e-01,6.101500130183590970e-02,-1.930484658965796463e-01,-4.467045373374073369e-01,1.361926378122359838e+00,6.317301827814920667e-01,-8.881988935939568730e-01,1.007759800950481788e+00,2.100026735687592627e-01,1.444011248713908024e+01,-1.126143223265713900e+01
-1.111757429209218939e+00,1.157499413703723556e+00,-9.473965480118698990e-01,1.472686598160831695e+00,7.505180236783737246e-01,-1.187190697274103757e+00,-1.042483009138544192e+00,8.282250507895680958e-01,-1.160178259152889968e+00,-1.521882610248069811e+00,2.629759929522324313e+01,-7.542613701748347665e+00
-9.223285023310296982e-01,1.439010425030723184e+00,-1.039062671814843242e+00,3.423681746375636381e-01,2.575576013001959486e-01,-1.669469614303090266e+00,-1.341445831020270152e+00,2.144167282304063171e+00,-5.946346702090975489e-01,-9.844131528680120091e-01,2.879778670623003833e+01,-5.192024400036165943e+00
7.825322953135588344e-01,-1.038112843343361069e+00,-8.557291196276335388e-01,-1.204397384893246770e+00,-1.573476686529573287e+00,8.796606236138903023e-01,1.648245677441769974e+00,-1.403144399952079624e+00,-7.831308556818081801e-01,7.474507357167554655e-01,5.054932995238353044e+00,-1.270043962874261023e+00
7.194140799450255974e-01,-9.255164389135002168e-01,-1.405776335999483484e+00,-1.620834827828502300e+00,-1.150927758880196494e+00,7.418634991570018933e-01,8.111119788964695765e-01,-1.231505100714720635e+00,-6.888985045292573828e-01,9.266203283530872747e-01,6.590266116542279562e+00,-2.923763738134151247e+00
5.299703980668779568e-01,-1.544785233609322850e+00,-1.314098858208829768e+00,-7.879671312480370782e-01,-1.362208087080767127e+00,4.662810400356783846e-01,6.915327654546549185e-01,-1.288692497630917089e+00,1.594369604972758481e-01,1.344649053089248314e+00,9.306789985872384818e+00,-5.839892514655045552e+00
9.088185550954878122e-01,-1.936365830373282526e-01,8.860944228127110023e-01,-4.904976120035963727e-01,-9.457848539760717321e-02,1.430790509367316776e+00,1.533973260181273890e-01,-9.454083971984934553e-01,1.290524616384546297e+00,3.891541638825843918e-01,1.556222624034377944e+01,-1.251329262538401821e+01
5.299622828880165004e-01,-1.319616412301612751e+00,-1.405761365573367838e+00,-6.689712836536934049e-01,-1.362205418441232885e+00,7.418689262004332097e-01,1.409062879052656037e+00,-1.059849628478722439e+00,1.594377244025705909e-01,1.404379881471968572e+00,8.967910648907754023e+00,-5.446633399273819620e+00
6.562467403578240432e-01,-3.062201192541589845e-01,-3.056598941102899314e-01,-4.310065817323348591e-01,-3.058462331113828703e-01,6.729679785168009021e-01,8.111155849716086275e-01,-4.304760419303349517e-01,1.479052035019298827e+00,7.474587610244224356e-01,1.359875837391930098e+01,-1.033464006093972642e+01
8.795109917609612860e-02,-8.129212640989724736e-01,1.526980727973503427e-01,-6.094948493246501453e-01,-8.692352197882482479e-01,1.293034114507936483e+00,9.904993074230106220e-01,-9.454363561166552188e-01,3.479505010379828622e-01,9.266206478193775853e-01,1.169422393435405994e+01,-8.353952750336665289e+00
-3.831911485402456768e-02,5.382421025278442128e-01,1.526873243304117667e-01,9.967730377647533446e-01,7.505030495677647018e-01,3.973969236239270897e-01,3.380206363491983917e-02,5.421575592743136385e-01,1.594310713693677939e-01,3.081825365054530197e-02,1.838922502574252604e+01,-1.474476127492598465e+01
4.036681487003190294e-01,-5.877142683571993098e-01,-1.223277220301038914e-01,-8.474602460537381532e-01,1.870899855335108053e-01,1.224126411764270728e+00,-2.599464626342634296e-02,-4.304956570908551883e-01,3.479301595190254504e-01,4.488646342258956201e-01,1.475693130193387148e+01,-1.161825117534237606e+01
-1.111771356872780281e+00,7.634163122345057895e-01,-4.890433777787983050e-01,1.472685771735116944e+00,1.102635236380130834e+00,-1.393881666259765506e+00,-7.435127557805722986e-01,6.565992583714467257e-01,-1.819973026694150064e+00,-9.843910129888224780e-01,2.417846015334557563e+01,-9.490409581449384291e+00
5.299557339028417857e-01,-1.432198781410362054e+00,-2.505884340172774394e+00,-1.025917746960411936e+00,-9.396568803238650736e-01,3.285061647488754510e-01,1.409045150051019712e+00,-1.288707270440117902e+00,-1.725729073661266710e+00,9.266188685109135736e-01,5.332111737845766974e+00,-1.578497997323208057e+00
-1.048627216581208943e+00,9.886160333265351374e-01,-1.864142052170695951e+00,1.353716749961781041e+00,1.525155825327932924e+00,-6.360282413205622376e-01,-1.281656520118516163e+00,7.710190227943992669e-01,-4.061073094006372730e-01,-1.044129014406339984e+00,2.382129283837360845e+01,-9.810753903779181329e+00
1.287673510824382417e+00,-1.094413337303247191e+00,-8.557235397185521952e-01,-8.474503628930408761e-01,-9.396625992441544062e-01,5.291013730603749687e-02,6.317489665438879021e-01,-9.454157495577329984e-01,3.479526254857229217e-01,1.404381522584823294e+00,8.463905863230923643e+00,-4.921552015871034413e+00
1.510911325954170659e-01,8.785142195658265929e-02,3.360279210252132831e-01,9.967840852326594892e-01,5.392416815770747496e-01,9.485571702214344869e-01,2.729724637177504687e-01,4.277442974990525726e-01,1.761816928281973782e+00,3.083615540403115973e-02,1.651188424274835853e+01,-1.352042447867341224e+01
-1.680050061249004578e+00,1.044914945706824971e+00,-4.890250211389365331e-01,1.770152877873433228e+00,1.525182436112049622e+00,-7.049264756686455247e-01,-1.162063822175924299e+00,8.282336393618149328e-01,-5.946409818725836294e-01,-1.044128783825167606e+00,2.411891577691901034e+01,-9.524177617344395941e+00
7.825345239696223087e-01,-5.877417776583138131e-01,-1.222435158192523019e+00,-4.309973431622190487e-01,-1.010072689104432930e+00,1.430816807453541228e+00,6.317387832599435926e-01,-6.021361834211228503e-01,1.479034392486255234e+00,9.266339170800728109e-01,1.376622104737904984e+01,-1.055089696564036572e+01
-1.111754460719320825e+00,1.157517676938890849e+00,-1.772456610144698796e+00,1.413209658696510163e+00,1.313906347164027322e+00,-1.738337647996436752e+00,-1.221872097356110798e+00,4.849437313039916542e-01,-1.725712596532728904e+00,-8.649608575055900417e-01,2.526583403076436696e+01,-8.483643457398002852e+00
4.036709100826840757e-01,2.004269438211395971e-01,6.103044076033374565e-02,7.588032238869297785e-01,3.279758949883372909e-01,8.107727120175787228e-01,2.729714282083163801e-01,5.993848165012598539e-01,1.667549923729474859e+00,5.085867556599035222e-01,1.679989094044453424e+01,-1.383250335242507489e+01
7.194012067568295032e-01,-9.818078509859058389e-01,-6.723637900981509485e-01,-1.204396282957600928e+00,-1.855167255084392508e+00,1.907052106164465466e-01,1.349256241693268521e+00,-8.881923794786916737e-01,-7.831262955898334877e-01,1.344661984495807205e+00,5.693394713434281940e+00,-1.971609486806982225e+00
1.511030045864057980e-01,4.819336103441687058e-01,3.360600662332934307e-01,5.208473034005471902e-01,8.209357238139177726e-01,3.285013635560092293e-01,6.317471649758105157e-01,3.132911941486116181e-01,1.761811824591481779e+00,3.084560651901448874e-02,1.734790349065733750e+01,-1.450837179563056978e+01
-1.048612150072619542e+00,1.101205624042630005e+00,-1.497474860613445591e+00,1.353718236754935189e+00,1.384337345164406097e+00,-9.804937355412001176e-01,-1.162075079244738518e+00,-4.876834293170044243e-01,-1.065924403359277184e+00,-9.246881361413830103e-01,2.611776898856768980e+01,-7.690532314744054077e+00
8.795572083134040042e-02,1.441484780010164057e-01,-3.056769970534345404e-01,9.967815393313559369e-01,5.392481654201480845e-01,5.293645539095193780e-02,-3.847415111813799471e-01,4.849529075305167858e-01,6.307295797058902753e-01,-5.066564619133638869e-01,1.921984428471145634e+01,-1.401766611149071906e+01
-4.803221876889555708e-01,6.508241570859940595e-01,1.526824468640676780e-01,1.175231129211292025e+00,1.243475898671033919e+00,1.218189036662538915e-01,-8.631210927545595046e-01,7.138253762798786317e-01,6.307172031818617519e-01,-9.843955002160663659e-01,2.045008606482059932e+01,-1.290681905596040835e+01
7.194199763777814338e-01,-1.263303278474774860e+00,-3.056857103960395894e-01,-7.879623269905313698e-01,-8.692344436341120639e-01,1.706407315645287248e+00,1.289486891502098720e+00,-6.593442679695404873e-01,1.573294210281518613e+00,1.284935028407396151e+00,1.110945502647951777e+01,-7.713063365134786409e+00
1.287696266292613911e+00,-9.255103725371652823e-01,-4.890450002821515318e-01,-8.474406601708294184e-01,-1.010086752850925640e+00,3.284976033770621862e-01,2.729828763918611401e-01,-8.882113794552973784e-01,6.517253131555311718e-02,1.523790076553034556e+00,7.307973292087972972e+00,-3.725059698202757730e+00
1.666539972074140730e+00,-9.255112390032432801e-01,-7.640657643670106802e-01,-1.204390174444987416e+00,-1.150929746946834697e+00,1.017450222961931550e+00,9.307130183304334059e-01,-9.454408766334856384e-01,1.594203960760745831e-01,1.225203999326435644e+00,6.956200538873382300e+00,-3.344874572202384932e+00
-2.908916849002992078e-01,4.256387545794553806e-01,2.443737107636419492e-01,3.423614744447575076e-01,5.392288940511882345e-01,2.596133972635198961e-01,-5.641340664430080087e-01,3.133114342718928969e-01,3.479327453624933009e-01,-3.274797960870228231e-01,1.860388498396948975e+01,-1.455899738551223521e+01
-1.427486411025923774e+00,9.323086042628563330e-01,-8.557101266365106929e-01,1.413216122985950340e+00,7.505191752684611251e-01,-1.118290036715211988e+00,-9.826872603141925122e-01,1.285934424185269931e+00,-1.160193262564790384e+00,-1.521866231730819585e+00,2.690933345606242000e+01,-6.942955794808192138e+00
8.795718017130439714e-02,1.441569171270244698e-01,9.777690182134941566e-01,6.993358213205946861e-01,3.279615273598560643e-01,-1.596803482806536528e-02,1.533868110168489785e-01,4.849618261208094028e-01,1.856075574053758226e+00,-2.889459292292918466e-02,1.806707708913392807e+01,-1.489488387947193360e+01
1.035096191795682463e+00,-1.094409323623526165e+00,-1.772482972112414012e+00,-1.620824781903048573e+00,-1.291779613337409316e+00,4.662985789429899830e-01,1.468865614906511796e+00,-1.231501045039051334e+00,-1.537208844055820034e+00,-4.469307621656845586e-01,3.946520072333806972e+00,-9.519496148803074931e-02
6.562401586656781971e-01,-1.206998218782468602e+00,-6.723899620572388880e-01,-1.204397845725565297e+00,-1.362198942933140255e+00,7.418725035674326174e-01,8.111306141244148948e-01,-1.288712483158610755e+00,-1.160177883183228786e+00,5.682931981298279256e-01,4.878726644259567813e+00,-1.080579378635734056e+00
-1.301185065753418302e+00,1.495324995659587319e+00,-6.723837117733493240e-01,1.234734307275284326e+00,6.096703499056392861e-01,-1.393888879921934221e+00,-1.341451229976480475e+00,1.228715474647715356e+00,-8.773887928102486189e-01,-1.163540495136967001e+00,2.750462344731957387e+01,-6.386540346146141189e+00
8.456704763944974390e-01,-8.692053971278035363e-01,-1.589130505886723999e+00,-1.025930657006507651e+00,-1.150936473843843677e+00,5.351997194593989260e-01,1.169886622209881155e+00,-1.117069958438776878e+00,-5.946150242075620707e-01,5.085921896667942033e-01,4.893587628968322889e+00,-1.128496437254709495e+00
-8.591825209935771701e-01,1.382704470081440373e+00,-1.680809202877600939e+00,2.233924623722379765e-01,2.575498511059134410e-01,-9.116143685064218571e-01,-1.341482301561305102e+00,1.743665627825064846e+00,-1.725735723383803322e+00,-1.462155032792179288e+00,3.103938020763303030e+01,-3.091522592232836431e+00
5.931128696861228677e-01,-5.314342830464992007e-01,1.526942661038722393e-01,-1.930431687695434162e-01,-3.058612276843330480e-01,1.568605773016116256e+00,2.131921944919984158e-01,-3.160703119076243017e-01,1.667550364912609329e+00,7.474498450588935583e-01,1.496764725130457485e+01,-1.183769532116771117e+01
4.036947979685782673e-01,8.785011666634502669e-02,8.860830629176602580e-01,-7.284619380733837746e-01,-4.467200103731117644e-01,1.218133698772418533e-01,8.709232005237721452e-01,-8.719643966622579734e-02,8.192544116726067083e-01,5.085744397064101419e-01,1.596366079602282895e+01,-1.293433021358961632e+01
-1.174903350372085153e+00,8.197304097378715904e-01,-3.056742061805172161e-01,8.777763287924774671e-01,1.525198478364183430e+00,-7.049249992612902638e-01,-7.435195983958635679e-01,8.444200677290425450e-02,-4.061132407562642044e-01,-6.858012369738918368e-01,2.171503954886397381e+01,-1.177817491866261790e+01
1.287678142294059969e+00,-9.255380518579545690e-01,-4.890297419996176287e-01,-4.904958936189335317e-01,-7.283788589738886543e-01,1.086347163424141504e+00,1.409076464965983932e+00,-9.454052160411205996e-01,6.307192907733676357e-01,8.669112735020454430e-01,1.041805259547275497e+01,-6.979443665228018290e+00
7.825416538123631804e-01,-3.625277737287977420e-01,-5.806991064069652042e-01,-9.664302783018883236e-01,1.166984458185453960e-01,1.430806726313973432e+00,-4.445466899772061997e-01,-3.732871474329267358e-01,2.138840290726828908e+00,1.502636100544009756e-01,1.582917996876480160e+01,-1.278240591600511600e+01
-1.111763639984433505e+00,1.382720794360983385e+00,-1.955828285076150364e+00,1.044167587187910806e-01,4.688166213895854084e-01,-1.945034196977527774e+00,-1.341460661223988104e+00,1.686452554365417411e+00,-1.160161290198202133e+00,-1.282996746345971939e+00,2.934813627434364491e+01,-4.661422085788048619e+00
4.037051722712785007e-01,2.567321939009946097e-01,-3.065238881987705083e-02,9.967771314231148594e-01,-2.354403787300503870e-01,6.729638577355936402e-01,1.533870475169125114e-01,3.705102450281652082e-01,1.101981343949753889e+00,2.697002252539922318e-01,1.763920453767696017e+01,-1.474440547891863318e+01
-1.048597198792778240e+00,5.945249657552982292e-01,-6.723824763894920009e-01,1.234738941976664783e+00,1.384336199169756920e+00,-7.049260123878476891e-01,-1.102267209362828959e+00,1.988666596922042951e-01,-6.888795060007480986e-01,-1.223282475763486810e+00,2.459878856704090566e+01,-9.087189458178169588e+00
